hhid14,n_members,n_adults,n_outmig_adults,amount_given_total,amount_received_total,log_received_total,ethnic_modal,ethnic_share_modal,has_minang,has_batak,has_java,nelm_d1_deployment,nelm_d2_remittance,non_nuclear_adults,nelm_d3_extended_ratio,expenditure_total_monthly,log_exp_monthly,expenditure_pcm,log_exp_pcm,urban_rural,prov_bps,kab_bps,urban,subethnic_modal
0170842,5,2,0,10000.0,0.0,0.0,4.0,0.5,True,True,False,0.0,0.0,0,0.0,2476890.0,14.722514702658684,495378.0,13.113078405151027,2.0,12.0,4.0,0,Diaspora-Muslim-Batak
0170843,8,5,0,0.0,100000.0,11.51293546492023,4.0,1.0,False,True,False,0.0,11.51293546492023,3,0.375,8768985.0,15.986731736226975,1096123.125,13.907290992814715,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0170851,4,3,0,0.0,0.0,0.0,4.0,0.75,False,True,True,0.0,0.0,1,0.25,6764530.0,15.72720348976322,1691132.5,14.34090957213296,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0171200,7,7,3,1050000.0,0.0,0.0,4.0,0.8571428571428571,False,True,False,0.4285714285714285,0.0,5,0.7142857142857143,6381890.0,15.668975006388983,911698.5714285716,13.72306579749344,2.0,12.0,4.0,0,Diaspora-Muslim-Batak
0171242,2,1,1,0.0,0.0,0.0,4.0,0.5,False,True,False,1.0,0.0,0,0.0,2207250.833333333,14.607258785359626,1103625.4166666667,13.914112057851645,1.0,12.0,4.0,1,Diaspora-Muslim-Batak
0171251,2,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,4222680.0,15.255980792346335,2111340.0,14.562833848602736,2.0,12.0,4.0,0,Diaspora-Muslim-Batak
0171252,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3002688.333333333,14.915018889510478,3002688.333333333,14.915018889510478,2.0,12.0,4.0,0,Diaspora-Muslim-Batak
0171342,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4269270.0,15.26695364463415,1067317.5,13.880659986210093,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0171351,1,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,5548736.666666667,15.529081012405076,5548736.666666667,15.529081012405076,2.0,12.0,13.0,0,Diaspora-Muslim-Batak
0171655,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,5927136.666666667,15.59505196754033,1975712.2222222225,14.496440016303168,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0171700,12,9,3,550000.0,1000000.0,13.815511557963774,4.0,0.5555555555555556,False,True,True,0.3333333333333333,13.815511557963774,7,0.5833333333333334,,,,,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0171731,6,3,3,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,1,0.1666666666666666,2825251.6666666665,14.854108358091226,470875.27777777775,13.062350658614823,1.0,14.0,5.0,1,Diaspora-Muslim-Batak
0171741,3,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,5297621.666666667,15.482768724433036,1765873.888888889,14.384156813292686,2.0,12.0,4.0,0,Diaspora-Muslim-Batak
0171742,3,2,0,1500000.0,0.0,0.0,4.0,0.6666666666666666,False,True,True,0.0,0.0,0,0.0,6061925.0,15.617538129333033,2020641.6666666667,14.518926170593012,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0171752,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1011125.0,13.826575119317168,505562.5,13.13342892775316,2.0,12.0,4.0,0,Diaspora-Muslim-Batak
0171800,13,7,3,300000.0,0.0,0.0,4.0,0.75,False,True,True,0.4285714285714285,0.0,5,0.3846153846153846,2328678.333333333,14.66081185511634,179129.10256410256,12.095867650776963,2.0,12.0,4.0,0,Diaspora-Muslim-Batak
0171841,6,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,6830293.333333333,15.736878324810734,1138382.2222222222,13.945119587615286,1.0,12.0,4.0,1,Diaspora-Muslim-Batak
0172051,4,4,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,2,0.5,6177310.0,15.63639362147602,1544327.5,14.250099746004215,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0172052,2,1,1,50000.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,1690616.6666666667,14.34060450336124,845308.3333333334,13.647457914300915,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0180311,3,1,1,0.0,2000000.0,14.508658238524095,4.0,1.0,False,True,False,1.0,14.508658238524095,0,0.0,1673715.0,14.330556862114278,557905.0,13.231945768391313,1.0,12.0,72.0,1,Diaspora-Muslim-Batak
0180442,4,4,0,0.0,0.0,0.0,4.0,0.75,False,True,False,0.0,0.0,2,0.5,1443560.6666666667,14.1826239974128,360890.1666666667,12.796331714483925,1.0,12.0,72.0,1,Diaspora-Muslim-Batak
0180531,6,4,0,500000.0,0.0,0.0,4.0,0.6666666666666666,False,True,True,0.0,0.0,2,0.3333333333333333,4564433.333333333,15.333805150496085,760738.8888888889,13.54204677669342,1.0,12.0,13.0,1,Diaspora-Muslim-Batak
0180651,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2088233.3333333333,14.551829450295426,696077.7777777778,13.453218119373776,2.0,14.0,8.0,0,Diaspora-Muslim-Batak
0180700,8,6,0,500000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,4,0.5,2785928.333333333,14.840092068080356,348241.0416666667,12.76065303902391,1.0,12.0,72.0,1,Diaspora-Muslim-Batak
0180751,2,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,5120553.333333333,15.448773259384277,2560276.6666666665,14.755626274115668,1.0,12.0,72.0,1,Diaspora-Muslim-Batak
0180800,7,5,0,0.0,100000.0,11.51293546492023,4.0,1.0,False,True,False,0.0,11.51293546492023,3,0.4285714285714285,2135496.6666666665,14.574210276622772,305070.9523809524,12.628302937213036,1.0,12.0,72.0,1,Diaspora-Muslim-Batak
0180900,11,7,1,0.0,200000.0,12.206077645517674,4.0,0.5714285714285714,False,True,False,0.1428571428571428,12.206077645517674,5,0.4545454545454545,138953.33333333334,11.841900620962406,12632.121212121214,9.44407731166418,1.0,12.0,72.0,1,Diaspora-Muslim-Batak
0180911,4,2,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.5,0.0,0,0.0,2440341.6666666665,14.70764902456748,610085.4166666666,13.321355892782384,2.0,12.0,8.0,0,Diaspora-Muslim-Batak
0180931,4,2,0,0.0,15000.0,9.61587214452889,4.0,1.0,False,True,False,0.0,9.61587214452889,0,0.0,4101510.0,15.226866000366975,1025377.5,13.840572370684573,2.0,12.0,8.0,0,Diaspora-Muslim-Batak
0180951,3,3,0,0.0,0.0,0.0,4.0,0.6666666666666666,False,True,False,0.0,0.0,1,0.3333333333333333,1876356.6666666667,14.444843044249655,625452.2222222222,13.346231821475843,1.0,12.0,72.0,1,Diaspora-Muslim-Batak
0181000,5,2,0,0.0,0.0,0.0,4.0,0.8,False,True,False,0.0,0.0,0,0.0,1569206.6666666667,14.266081379022314,313841.3333333334,12.6566460156421,1.0,12.0,72.0,1,Diaspora-Muslim-Batak
0181100,7,5,1,2500000.0,0.0,0.0,4.0,0.8571428571428571,False,True,False,0.2,0.0,3,0.4285714285714285,16581733.333333334,16.623812306141303,2368819.047619048,14.67790251892986,1.0,12.0,72.0,1,Diaspora-Muslim-Batak
0181200,11,5,0,0.0,800000.0,13.592368256649284,4.0,1.0,False,True,False,0.0,13.592368256649284,3,0.2727272727272727,1579738.3333333333,14.27277041248968,143612.57575757577,11.87488146982954,1.0,12.0,72.0,1,Diaspora-Muslim-Batak
0181400,7,4,0,50000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,2,0.2857142857142857,4776908.333333333,15.379304312358054,682415.4761904761,13.433395419344212,1.0,12.0,72.0,1,Diaspora-Muslim-Batak
0181441,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3655520.3333333335,15.111749276653432,913880.0833333334,13.72545573620958,1.0,12.0,72.0,1,Diaspora-Muslim-Batak
0181500,8,6,0,65000.0,80000.0,11.289794413577894,4.0,0.875,False,True,False,0.0,11.289794413577894,4,0.5,5792660.333333333,15.572102387008416,724082.5416666666,13.492662053753406,1.0,12.0,72.0,1,Diaspora-Muslim-Batak
0181541,8,4,0,0.0,3000000.0,14.914123179965662,4.0,1.0,False,True,False,0.0,14.914123179965662,2,0.25,2609343.333333333,14.774609534457287,326167.9166666667,12.69517067544011,1.0,12.0,72.0,1,Diaspora-Muslim-Batak
0181600,15,9,2,400000.0,700000.0,13.45883704259595,4.0,0.7142857142857143,False,True,False,0.2222222222222222,13.45883704259595,7,0.4666666666666667,1167979.6666666667,13.9707868897219,77865.31111111112,11.262748675047629,1.0,12.0,72.0,1,Diaspora-Muslim-Batak
0181652,1,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,1591364.3333333333,14.280102905933957,1591364.3333333333,14.280102905933957,1.0,12.0,72.0,1,Diaspora-Muslim-Batak
0181751,5,4,0,0.0,0.0,0.0,4.0,0.4,True,True,False,0.0,0.0,2,0.4,4987641.666666667,15.422473944616591,997528.3333333334,13.813036834164242,1.0,12.0,72.0,1,Diaspora-Muslim-Batak
0181800,14,9,1,1300000.0,0.0,0.0,4.0,0.9166666666666666,False,True,False,0.1111111111111111,0.0,7,0.5,4855931.666666667,15.39571174561765,346852.26190476195,12.756657093136422,1.0,12.0,72.0,1,Diaspora-Muslim-Batak
0182000,6,4,1,0.0,800000.0,13.592368256649284,4.0,0.8,False,True,False,0.25,13.592368256649284,2,0.3333333333333333,1744465.0,14.371959049593872,290744.1666666667,12.58020244656833,1.0,12.0,19.0,1,Diaspora-Muslim-Batak
0191011,3,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4404076.666666667,15.2980414121521,1468025.5555555555,14.199429577608484,1.0,12.0,73.0,1,Diaspora-Muslim-Batak
0200200,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,623413.3333333334,13.342966638244404,623413.3333333334,13.342966638244404,1.0,12.0,74.0,1,Diaspora-Muslim-Batak
0200500,7,4,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.25,0.0,2,0.2857142857142857,3229251.6666666665,14.987761295879062,461321.6666666666,13.041853004837057,1.0,12.0,75.0,1,Diaspora-Christian-Batak
0200551,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3025048.333333333,14.922437957854042,1512524.1666666667,14.229291107867162,1.0,12.0,75.0,1,Diaspora-Christian-Batak
0200600,10,7,0,3100000.0,300000.0,12.611541086966117,4.0,1.0,False,True,False,0.0,12.611541086966117,5,0.5,7244143.333333333,15.795704022322198,724414.3333333333,13.493120171710135,1.0,12.0,74.0,1,Diaspora-Christian-Batak
0200800,6,4,0,0.0,0.0,0.0,4.0,0.75,False,True,True,0.0,0.0,2,0.3333333333333333,2314300.0,14.654618256063758,385716.6666666667,12.862860947312926,1.0,12.0,74.0,1,Diaspora-Christian-Batak
0200900,4,4,0,100000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,2,0.5,1694688.3333333333,14.343009997828966,423672.0833333333,12.95671740694347,1.0,12.0,74.0,1,Diaspora-Christian-Batak
0201000,6,4,0,500000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,2,0.3333333333333333,2300965.0,14.648839592724066,383494.1666666667,12.857082296494031,1.0,12.0,74.0,1,Diaspora-Christian-Batak
0201031,4,3,0,0.0,200000.0,12.206077645517674,4.0,1.0,False,True,False,0.0,12.206077645517674,1,0.25,8574511.666666666,15.964304717525678,2143627.9166666665,14.578010706279835,1.0,12.0,74.0,1,Diaspora-Christian-Batak
0201032,4,3,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.3333333333333333,0.0,1,0.25,2821483.333333333,14.852773663773872,705370.8333333334,13.46648036592354,1.0,12.0,74.0,1,Diaspora-Christian-Batak
0201100,5,4,3,0.0,0.0,0.0,4.0,1.0,False,True,False,0.75,0.0,2,0.4,1630933.3333333333,14.304663619194429,326186.6666666666,12.695228159339203,1.0,12.0,74.0,1,Diaspora-Christian-Batak
0201151,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4149416.6666666665,15.238478561075787,1383138.8888888888,14.139866754402908,1.0,12.0,75.0,1,Diaspora-Christian-Batak
0201152,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3266430.0,14.999208509513126,1088810.0,13.9005968331339,1.0,12.0,12.0,1,Diaspora-Christian-Batak
0201200,2,2,2,0.0,3000000.0,14.914123179965662,4.0,1.0,False,True,False,1.0,14.914123179965662,0,0.0,289196.6666666667,12.57486570099999,144598.33333333334,11.881721978276625,1.0,12.0,74.0,1,Diaspora-Christian-Batak
0201251,1,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,1604185.0,14.288127020785495,1604185.0,14.288127020785495,1.0,12.0,74.0,1,Diaspora-Christian-Batak
0201300,6,6,0,200000.0,2500000.0,14.731801689838347,4.0,1.0,False,True,False,0.0,14.731801689838347,4,0.6666666666666666,16241731.666666666,16.603094578303903,2706955.277777777,14.811335416924727,1.0,12.0,74.0,1,Diaspora-Christian-Batak
0201400,3,2,0,0.0,4500000.0,15.319588176962746,4.0,1.0,False,True,False,0.0,15.319588176962746,0,0.0,2323050.0,14.658391965880902,774350.0,13.559780538149182,1.0,12.0,74.0,1,Diaspora-Christian-Batak
0201500,15,11,3,200000.0,1000000.0,13.815511557963774,4.0,0.5714285714285714,True,True,False,0.2727272727272727,13.815511557963774,9,0.6,3026516.6666666665,14.922923231622686,201767.77777777775,12.21487765628816,1.0,12.0,75.0,1,Diaspora-Muslim-Batak
0201900,11,5,2,1500000.0,0.0,0.0,4.0,1.0,False,True,False,0.4,0.0,3,0.2727272727272727,16224115.0,16.602009335248866,1474919.5454545454,14.204114678816708,1.0,12.0,74.0,1,Diaspora-Christian-Batak
0201941,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,7125548.333333333,15.779197380562186,3562774.1666666665,15.086050340342288,1.0,12.0,74.0,1,Diaspora-Christian-Batak
0201951,2,2,2,1000000.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,1963826.3333333333,14.490405848213667,981913.1666666667,13.79725917686333,1.0,12.0,19.0,1,Diaspora-Christian-Batak
0210500,13,10,1,1150000.0,2000000.0,14.508658238524095,4.0,0.5833333333333334,False,True,True,0.1,14.508658238524095,8,0.6153846153846154,9016681.666666666,16.014587049078763,693590.8974358974,13.44963902248274,1.0,12.0,74.0,1,Diaspora-Muslim-Batak
0210551,3,1,1,200000.0,500000.0,13.122365377402328,4.0,0.6666666666666666,False,True,True,1.0,13.122365377402328,0,0.0,2952613.333333333,14.89820155054888,984204.4444444444,13.799589939246353,1.0,12.0,74.0,1,Diaspora-Muslim-Batak
0211342,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3829386.6666666665,15.158215470220036,1276462.2222222222,14.059603703828502,1.0,12.0,74.0,1,Diaspora-Muslim-Batak
0211343,2,1,0,1000000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,847650.0,13.650224273457605,423825.0,12.957078272627772,1.0,12.0,74.0,1,Diaspora-Muslim-Batak
0211651,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2623600.0,14.780058359557309,1311800.0,14.08691156015281,1.0,12.0,74.0,1,Diaspora-Muslim-Batak
0211731,2,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,1500328.3333333333,14.2211951975292,750164.1666666666,13.52804868348936,1.0,12.0,74.0,1,Diaspora-Muslim-Batak
0211951,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,5270823.333333333,15.477697328272564,5270823.333333333,15.477697328272564,1.0,12.0,74.0,1,Diaspora-Muslim-Batak
0220500,10,10,1,600000.0,3200000.0,14.978661680269909,4.0,1.0,False,True,False,0.1,14.978661680269909,8,0.8,1689016.6666666667,14.339657655573404,168901.6666666667,12.037077891106229,1.0,12.0,74.0,1,Diaspora-Muslim-Batak
0220531,5,3,1,0.0,100000.0,11.51293546492023,4.0,1.0,False,True,False,0.3333333333333333,11.51293546492023,1,0.2,2260648.333333333,14.631162645615454,452129.6666666667,13.021726502582917,1.0,12.0,9.0,1,Diaspora-Muslim-Batak
0220541,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,7475259.0,15.827109459244818,2491753.0,14.728497438125896,1.0,12.0,18.0,1,Diaspora-Muslim-Batak
0220551,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,13091490.0,16.38747303514286,4363830.0,15.288860899245725,2.0,12.0,18.0,0,Diaspora-Muslim-Batak
0220700,11,7,1,0.0,500000.0,13.122365377402328,4.0,0.5555555555555556,True,True,True,0.1428571428571428,13.122365377402328,5,0.4545454545454545,5726483.333333333,15.560612345997312,520589.3939393939,13.162718819469548,1.0,12.0,74.0,1,Diaspora-Muslim-Batak
0220731,5,3,0,20000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.2,1105474.3333333333,13.915785966351676,221094.86666666664,12.30635167226404,1.0,12.0,74.0,1,Diaspora-Muslim-Batak
0220741,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,,,,,1.0,12.0,74.0,1,Diaspora-Muslim-Batak
0220851,4,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,4725410.0,15.368465099254063,1181352.5,13.982171372999384,1.0,12.0,74.0,1,Diaspora-Muslim-Batak
0220900,10,8,0,550000.0,2000000.0,14.508658238524095,4.0,0.4,False,True,True,0.0,14.508658238524095,6,0.6,7081618.333333333,15.773013158914972,708161.8333333333,13.47042933681588,1.0,12.0,74.0,1,Diaspora-Muslim-Batak
0220951,1,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,5108930.0,15.446500742643344,5108930.0,15.446500742643344,2.0,12.0,9.0,0,Diaspora-Muslim-Batak
0221052,3,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,4933895.0,15.41163949761662,1644631.6666666667,14.3130276143076,1.0,12.0,19.0,1,Diaspora-Muslim-Batak
0221200,7,7,0,2500000.0,520000.0,13.161586013632684,4.0,1.0,False,True,False,0.0,13.161586013632684,5,0.7142857142857143,2218615.6666666665,14.612394436503438,316945.0952380952,12.666486991832338,1.0,12.0,74.0,1,Diaspora-Christian-Batak
0221400,11,10,1,700000.0,0.0,0.0,4.0,1.0,False,True,False,0.1,0.0,8,0.7272727272727273,4749298.333333333,15.373507656358406,431754.3939393939,12.975614489131566,1.0,12.0,74.0,1,Diaspora-Muslim-Batak
0221900,7,4,1,0.0,4000000.0,15.201805169084134,4.0,1.0,False,True,False,0.25,15.201805169084134,2,0.2857142857142857,1526090.0,14.238220122076084,218012.85714285716,12.292313904626557,1.0,12.0,74.0,1,Diaspora-Christian-Batak
0222000,9,6,0,200000.0,0.0,0.0,4.0,0.7142857142857143,False,True,True,0.0,0.0,4,0.4444444444444444,3635241.6666666665,15.106186425089238,403915.74074074073,12.908964048428992,1.0,12.0,74.0,1,Diaspora-Muslim-Batak
0230200,8,7,3,50000.0,900000.0,13.71015115341694,4.0,1.0,False,True,False,0.4285714285714285,13.71015115341694,5,0.625,3714590.0,15.127779135860532,464323.75,13.048339478639418,1.0,12.0,73.0,1,Diaspora-Christian-Batak
0230700,17,12,3,1350000.0,0.0,0.0,4.0,1.0,False,True,False,0.25,0.0,10,0.5882352941176471,9107523.333333334,16.024611479651934,535736.6666666667,13.191399892383334,1.0,12.0,75.0,1,Diaspora-Christian-Batak
0230731,9,7,2,0.0,0.0,0.0,4.0,1.0,False,True,False,0.2857142857142857,0.0,5,0.5555555555555556,12496296.666666666,16.34094297173393,1388477.4074074074,14.14371903458712,1.0,12.0,12.0,1,Diaspora-Christian-Batak
0230751,4,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,5861008.333333333,15.583832387904549,1465252.0833333333,14.197538538641757,1.0,12.0,75.0,1,Diaspora-Christian-Batak
0230752,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1171821.6666666667,13.974070929365949,292955.4166666667,12.587779128357107,2.0,12.0,5.0,0,Diaspora-Christian-Batak
0231051,3,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,3591845.0,15.094176834433927,1197281.6666666667,13.995565102582407,1.0,12.0,75.0,1,Diaspora-Muslim-Batak
0231053,1,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,2138950.0,14.575826079901264,2138950.0,14.575826079901264,1.0,12.0,75.0,1,Diaspora-Muslim-Batak
0231054,1,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,4671988.333333333,15.35709552038257,4671988.333333333,15.35709552038257,1.0,12.0,12.0,1,Diaspora-Muslim-Batak
0231400,13,10,1,200000.0,300000.0,12.611541086966117,4.0,1.0,False,True,False,0.1,12.611541086966117,8,0.6153846153846154,13552935.333333334,16.422113785380194,1042533.4871794872,13.857165313335248,1.0,12.0,75.0,1,Diaspora-Christian-Batak
0231451,3,1,1,0.0,500000.0,13.122365377402328,4.0,1.0,False,True,False,1.0,13.122365377402328,0,0.0,2517040.0,14.738594563218,839013.3333333334,13.639983069133372,1.0,12.0,75.0,1,Diaspora-Christian-Batak
0231700,8,5,1,9000000.0,1000000.0,13.815511557963774,4.0,1.0,False,True,False,0.2,13.815511557963774,3,0.375,5768128.333333333,15.567858380256798,721016.0416666666,13.488418052141247,1.0,12.0,75.0,1,Diaspora-Christian-Batak
0231751,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1756043.3333333333,14.378574299631474,1756043.3333333333,14.378574299631474,2.0,12.0,5.0,0,Diaspora-Christian-Batak
0231754,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1748313.3333333333,14.374162643592523,1748313.3333333333,14.374162643592523,2.0,12.0,19.0,0,Diaspora-Christian-Batak
0231951,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2772950.0,14.835422654048717,1386475.0,14.142275834115344,1.0,12.0,75.0,1,Diaspora-Muslim-Batak
0240100,12,7,2,400000.0,0.0,0.0,4.0,1.0,False,True,False,0.2857142857142857,0.0,5,0.4166666666666667,3720643.3333333335,15.12940741913588,310053.6111111111,12.644503725820671,1.0,12.0,75.0,1,Diaspora-Christian-Batak
0240152,2,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,11469841.666666666,16.255231772068726,5734920.833333333,15.562084678693932,1.0,12.0,9.0,1,Diaspora-Christian-Batak
0240811,5,3,0,750000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.2,4233872.5,15.25862785304592,846774.5,13.649190885372713,1.0,12.0,13.0,1,Diaspora-Muslim-Batak
0241611,8,3,0,0.0,0.0,0.0,4.0,0.8333333333333334,False,True,True,0.0,0.0,1,0.125,4674930.0,15.357724961237714,584366.25,13.27828491690506,1.0,12.0,75.0,1,Diaspora-Muslim-Batak
0241721,6,2,1,0.0,1000000.0,13.815511557963774,4.0,0.8,False,True,True,0.5,13.815511557963774,0,0.0,6320961.666666667,15.659382075198527,1053493.6111111112,13.867623396988913,1.0,12.0,75.0,1,Diaspora-Muslim-Batak
0250631,6,5,0,0.0,0.0,0.0,4.0,0.6666666666666666,False,True,True,0.0,0.0,3,0.5,,,,,1.0,12.0,75.0,1,Diaspora-Christian-Batak
0250651,3,2,1,0.0,0.0,0.0,4.0,0.6666666666666666,False,True,True,0.5,0.0,0,0.0,2377676.6666666665,14.681634798965774,792558.8888888889,13.58302335145422,1.0,12.0,75.0,1,Diaspora-Muslim-Batak
0250700,11,9,0,3000000.0,0.0,0.0,4.0,0.9090909090909092,True,True,False,0.0,0.0,7,0.6363636363636364,6087213.333333333,15.621701118509396,553383.0303030303,13.223807488497238,1.0,12.0,75.0,1,Diaspora-Muslim-Batak
0250731,2,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,8587756.333333334,15.965848181099672,4293878.166666667,15.27270111698456,1.0,12.0,75.0,1,Diaspora-Muslim-Batak
0250851,1,1,0,100000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,7273126.666666667,15.799696972491027,7273126.666666667,15.799696972491027,1.0,12.0,75.0,1,Diaspora-Muslim-Batak
0251100,8,8,0,200000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,6,0.75,4718951.666666667,15.367097440284551,589868.9583333334,13.287657381983616,1.0,12.0,75.0,1,Diaspora-Muslim-Batak
0251141,4,1,0,300000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,10200060.666666666,16.137904323987858,2550015.1666666665,14.751610256983794,1.0,12.0,75.0,1,Diaspora-Muslim-Batak
0251153,3,1,1,1200000.0,0.0,0.0,4.0,0.6666666666666666,False,True,True,1.0,0.0,0,0.0,10842061.666666666,16.198943818777106,3614020.555555556,15.100331714575724,1.0,12.0,75.0,1,Diaspora-Muslim-Batak
0251900,12,5,1,0.0,0.0,0.0,4.0,0.9,True,True,False,0.2,0.0,3,0.25,2883118.333333333,14.874383367832358,240259.86111111112,12.389480533349152,1.0,12.0,75.0,1,Diaspora-Muslim-Batak
0251951,5,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2664163.333333333,14.795400995426558,532832.6666666667,13.185964584400216,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0251955,7,6,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,4,0.5714285714285714,9457950.0,16.062366321373215,1351135.7142857143,14.116456806704576,1.0,12.0,75.0,1,Diaspora-Christian-Batak
0262000,7,5,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,3,0.4285714285714285,14154947.666666666,16.465574850005606,2022135.3809523808,14.51966512483023,1.0,12.0,76.0,1,Diaspora-Christian-Batak
0310600,8,7,1,700000.0,0.0,0.0,4.0,0.75,False,True,False,0.1428571428571428,0.0,5,0.625,9981545.0,16.11624854611,1247693.125,14.036807705724083,1.0,13.0,75.0,1,Diaspora-Muslim-Batak
0333043,3,3,1,0.0,0.0,0.0,4.0,0.6666666666666666,True,True,False,0.3333333333333333,0.0,1,0.3333333333333333,2682166.6666666665,14.802135856405416,894055.5555555555,13.703524313402568,1.0,13.0,71.0,1,Diaspora-Muslim-Batak
0340831,6,2,0,0.0,0.0,0.0,4.0,0.6,False,True,False,0.0,0.0,0,0.0,3185888.333333333,14.974242033548574,530981.3888888889,13.18248413373978,1.0,13.0,71.0,1,Diaspora-Muslim-Batak
0443022,10,8,0,0.0,0.0,0.0,4.0,0.9,False,True,False,0.0,0.0,6,0.6,,,,,1.0,16.0,12.0,1,Diaspora-Christian-Batak
