hhid14,n_members,n_adults,n_outmig_adults,amount_given_total,amount_received_total,log_received_total,ethnic_modal,ethnic_share_modal,has_minang,has_batak,has_java,nelm_d1_deployment,nelm_d2_remittance,non_nuclear_adults,nelm_d3_extended_ratio,expenditure_total_monthly,log_exp_monthly,expenditure_pcm,log_exp_pcm,urban_rural,prov_bps,kab_bps,urban,kmeans_cluster,ward_cluster
0481852,3,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,3460371.6666666665,15.056886848363003,1153457.2222222222,13.958275137667158,1.0,31.0,71.0,1,0,3
0481932,1,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,,,,,2.0,16.0,4.0,0,0,3
0482000,7,6,2,0.0,0.0,0.0,1.0,1.0,False,False,True,0.3333333333333333,0.0,4,0.5714285714285714,2094271.6666666667,14.554716875243466,299181.6666666667,12.608809591140506,2.0,16.0,4.0,0,3,0
0482200,8,7,0,5800000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,5,0.625,1749766.6666666667,14.374993575181293,218720.8333333333,12.295556034024573,2.0,16.0,4.0,0,3,0
0482241,6,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.1666666666666666,12606371.666666666,16.349713011260356,2101061.9444444445,14.557953938657018,1.0,36.0,74.0,1,0,0
0482300,4,3,0,120000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.25,1656416.6666666667,14.320167796297389,414104.1666666667,12.933875246313264,2.0,16.0,4.0,0,0,0
0490100,6,6,0,2000000.0,0.0,0.0,9.0,1.0,True,False,False,0.0,0.0,4,0.6666666666666666,1759881.6666666667,14.380757698125349,293313.6111111111,12.589001069991754,1.0,16.0,74.0,1,3,0
0490111,5,2,0,0.0,0.0,0.0,9.0,1.0,True,False,False,0.0,0.0,0,0.0,3355415.6666666665,15.02608651342378,671083.1333333333,13.416649793091294,1.0,31.0,72.0,1,0,3
0490200,7,5,0,20000.0,350000.0,12.765691290604371,9.0,0.8,True,False,True,0.0,12.765691290604371,3,0.4285714285714285,2996950.0,14.913105996482129,428135.7142857143,12.967197849459543,1.0,16.0,74.0,1,4,1
0490700,9,5,0,0.0,0.0,0.0,9.0,0.7142857142857143,True,False,False,0.0,0.0,3,0.3333333333333333,8482028.333333334,15.953460287314552,942447.5925925928,13.756236653148406,1.0,16.0,74.0,1,3,0
0490741,4,1,0,0.0,0.0,0.0,9.0,1.0,True,False,False,0.0,0.0,0,0.0,3538301.6666666665,15.079157697433136,884575.4166666666,13.692864184177042,1.0,31.0,72.0,1,0,3
0490742,7,5,0,0.0,0.0,0.0,9.0,0.5714285714285714,True,False,False,0.0,0.0,3,0.4285714285714285,3731163.3333333335,15.132230896618834,533023.3333333334,13.18632235563935,1.0,16.0,74.0,1,3,0
0491000,9,7,3,7800000.0,100000.0,11.51293546492023,9.0,1.0,True,False,False,0.4285714285714285,11.51293546492023,5,0.5555555555555556,13012635.0,16.381431443339697,1445848.3333333333,14.184207480790333,2.0,16.0,5.0,0,4,4
0491021,6,4,0,200000.0,500000.0,13.122365377402328,9.0,1.0,True,False,False,0.0,13.122365377402328,2,0.3333333333333333,3410730.0,15.042437195787308,568455.0,13.25067919251958,1.0,16.0,71.0,1,4,1
0491031,12,10,0,0.0,0.0,0.0,9.0,0.7272727272727273,True,False,False,0.0,0.0,8,0.6666666666666666,,,,,1.0,18.0,12.0,1,3,0
0491200,8,6,1,2500000.0,0.0,0.0,9.0,0.7142857142857143,True,False,True,0.1666666666666666,0.0,4,0.5,4582353.333333333,15.337723470593016,572794.1666666666,13.258283456511036,1.0,16.0,74.0,1,3,0
0491300,12,10,0,620000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,8,0.6666666666666666,18783528.33333333,16.748490944510117,1565294.0277777778,14.263584880341387,1.0,16.0,74.0,1,3,0
0491400,9,7,1,1000000.0,0.0,0.0,9.0,0.75,True,False,True,0.1428571428571428,0.0,5,0.5555555555555556,1313443.3333333333,14.08816350680108,145938.14814814815,11.890945020302084,1.0,16.0,74.0,1,3,0
0491451,2,1,1,0.0,0.0,0.0,9.0,1.0,True,False,False,1.0,0.0,0,0.0,1271406.6666666667,14.05563524356432,635703.3333333334,13.36248884953385,1.0,16.0,74.0,1,2,2
0491452,1,1,0,0.0,100000.0,11.51293546492023,1.0,1.0,False,False,True,0.0,11.51293546492023,0,0.0,1787540.0,14.396351490350186,1787540.0,14.396351490350186,1.0,16.0,74.0,1,1,1
0491500,4,2,0,1500000.0,3600000.0,15.096444681204078,9.0,1.0,True,False,False,0.0,15.096444681204078,0,0.0,1263960.0,14.049760998782553,315990.0,12.6634690111508,1.0,16.0,74.0,1,1,1
0491531,2,2,0,0.0,0.0,0.0,9.0,0.5,True,False,False,0.0,0.0,0,0.0,13070645.0,16.385879510545767,6535322.5,15.69273240649313,1.0,32.0,71.0,1,0,3
0491600,8,7,1,1200000.0,0.0,0.0,9.0,0.875,True,False,False,0.1428571428571428,0.0,5,0.625,2181381.6666666665,14.595469484477787,272672.7083333333,12.516031151766684,1.0,16.0,74.0,1,3,0
0491651,3,1,1,1000000.0,500000.0,13.122365377402328,9.0,0.6666666666666666,True,False,True,1.0,13.122365377402328,0,0.0,5170413.333333333,15.458463385117398,1723471.111111111,14.359851483265407,1.0,31.0,72.0,1,2,2
0491700,8,8,0,0.0,0.0,0.0,9.0,1.0,True,False,False,0.0,0.0,6,0.75,2315968.333333333,14.655338876366862,289496.0416666667,12.575900357174984,1.0,32.0,16.0,1,3,0
0491931,11,10,0,2000000.0,5500000.0,15.520258832020865,9.0,1.0,True,False,False,0.0,15.520258832020865,8,0.7272727272727273,6611628.333333333,15.704340676662197,601057.1212121212,13.306446916349165,1.0,16.0,71.0,1,4,4
0491941,5,2,0,8000000.0,0.0,0.0,9.0,0.8,True,False,False,0.0,0.0,0,0.0,11863920.0,16.289012503978004,2372784.0,14.679574928700507,1.0,16.0,74.0,1,0,3
0492000,10,7,1,700000.0,0.0,0.0,9.0,0.75,True,False,True,0.1428571428571428,0.0,5,0.5,6162596.666666667,15.634008945753813,616259.6666666667,13.3314253131818,1.0,16.0,74.0,1,3,0
0500200,14,13,1,4300000.0,1000000.0,13.815511557963774,1.0,0.5714285714285714,True,False,True,0.0769230769230769,13.815511557963774,11,0.7857142857142857,7695860.0,15.85619320983401,549704.2857142857,13.217137569437025,1.0,16.0,71.0,1,4,4
0500231,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2520773.333333333,14.740076687420546,1260386.6666666667,14.046929903564022,1.0,16.0,71.0,1,0,3
0500242,3,2,0,0.0,0.0,0.0,9.0,1.0,True,False,False,0.0,0.0,0,0.0,2906113.333333333,14.882327466224629,968704.4444444444,13.783715865760447,2.0,13.0,3.0,0,0,3
0500341,2,1,1,0.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,4004095.0,15.202828395153803,2002047.5,14.50968146433809,1.0,21.0,71.0,1,2,2
0500651,3,2,0,0.0,0.0,0.0,4.0,0.6666666666666666,False,True,False,0.0,0.0,0,0.0,8714838.333333334,15.980537801118968,2904946.1111111115,14.88192574194445,1.0,19.0,71.0,1,0,3
0500842,4,4,0,0.0,0.0,0.0,1.0,0.5,False,False,True,0.0,0.0,2,0.5,6257160.0,15.649237125830536,1564290.0,14.262943244161196,1.0,16.0,7.0,1,3,0
0501900,7,7,2,1300000.0,1900000.0,14.45736497045232,4.0,0.7142857142857143,False,True,True,0.2857142857142857,14.45736497045232,5,0.7142857142857143,4181783.3333333335,15.24624858741934,597397.619047619,13.300339873157222,1.0,16.0,7.0,1,4,4
0511041,2,1,1,0.0,0.0,0.0,1.0,0.5,False,False,True,1.0,0.0,0,0.0,5310276.666666667,15.485154683125304,2655138.333333333,14.792007690879412,1.0,19.0,2.0,1,2,2
0520500,12,7,0,0.0,1000000.0,13.815511557963774,1.0,1.0,False,False,True,0.0,13.815511557963774,5,0.4166666666666667,2744961.6666666665,14.82527803234755,228746.80555555556,12.340375389891996,2.0,16.0,7.0,0,4,1
0520541,2,1,1,0.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,4720603.333333333,15.3674473860889,2360301.6666666665,14.674300417366217,2.0,16.0,7.0,0,2,2
0520542,2,1,0,200000.0,50000.0,10.819798284210286,1.0,1.0,False,False,True,0.0,10.819798284210286,0,0.0,549585.0,13.216920546494508,274792.5,12.523775185484352,2.0,35.0,1.0,0,1,1
0520731,4,3,0,200000.0,4000.0,8.294299608857235,1.0,1.0,False,False,True,0.0,8.294299608857235,1,0.25,3860853.3333333335,15.166399046830271,965213.3333333334,13.780105462740172,2.0,18.0,4.0,0,1,1
0521351,4,3,0,0.0,300000.0,12.611541086966117,1.0,0.5,False,False,True,0.0,12.611541086966117,1,0.25,3512603.333333333,15.071868295623094,878150.8333333334,13.685574788569998,2.0,16.0,12.0,0,1,1
0521751,4,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.5,2342150.0,14.666580295869243,585537.5,13.280287215622398,1.0,16.0,71.0,1,3,0
0521931,9,6,0,0.0,0.0,0.0,1.0,0.625,False,False,True,0.0,0.0,4,0.4444444444444444,7357708.333333333,15.811259210378308,817523.1481481481,13.61403572033642,1.0,16.0,71.0,1,3,0
0531231,4,2,0,100000.0,100000.0,11.51293546492023,1.0,0.75,False,False,True,0.0,11.51293546492023,0,0.0,3349376.6666666665,15.024285115399374,837344.1666666666,13.637991649967864,1.0,16.0,71.0,1,1,1
0531541,3,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2963723.333333333,14.901957256124618,987907.777777778,13.803345642282876,1.0,36.0,3.0,1,0,3
0540300,5,5,1,2500000.0,0.0,0.0,4.0,1.0,False,True,False,0.2,0.0,3,0.6,895776.6666666666,13.70544752128432,179155.3333333333,12.096014074234008,2.0,19.0,71.0,0,3,0
0540351,1,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,6114425.0,15.626161455158735,6114425.0,15.626161455158735,2.0,19.0,71.0,0,2,2
0540352,4,3,0,0.0,300000.0,12.611541086966117,4.0,1.0,False,True,False,0.0,12.611541086966117,1,0.25,10068316.666666666,16.12490418685189,2517079.1666666665,14.738610123696333,1.0,19.0,71.0,1,1,1
0540400,7,5,2,0.0,0.0,0.0,1.0,0.6666666666666666,False,False,True,0.4,0.0,3,0.4285714285714285,7505141.666666667,15.83109903241821,1072163.0952380954,13.8851896828144,2.0,19.0,71.0,0,3,0
0541552,3,1,1,500000.0,500000.0,13.122365377402328,1.0,1.0,False,False,True,1.0,13.122365377402328,0,0.0,8103576.666666667,15.907816209370369,2701192.2222222225,14.8092041675068,1.0,19.0,71.0,1,2,2
0541553,2,1,1,0.0,0.0,0.0,1.0,0.5,False,False,True,1.0,0.0,0,0.0,10307081.666666666,16.14834185442595,5153540.833333333,15.455194770886663,1.0,19.0,71.0,1,2,2
0541554,1,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1008605.0,13.824079737447043,1008605.0,13.824079737447043,1.0,33.0,72.0,1,0,3
0541700,7,7,1,0.0,400000.0,12.899222326086994,1.0,0.8571428571428571,False,False,True,0.1428571428571428,12.899222326086994,5,0.7142857142857143,3272130.0,15.000952012578145,467447.1428571429,13.055043697188568,1.0,19.0,71.0,1,4,4
0542000,6,4,0,0.0,0.0,0.0,1.0,0.8333333333333334,False,False,True,0.0,0.0,2,0.3333333333333333,4439065.0,15.305954551919204,739844.1666666666,13.514196209053582,1.0,19.0,71.0,1,3,0
0550200,4,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.25,423205.0,12.955614337119489,105801.25,11.569327064720849,2.0,33.0,11.0,0,0,0
0560100,6,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.3333333333333333,8956991.666666666,16.007945088730487,1492831.9444444445,14.216186177725357,1.0,18.0,2.0,1,3,0
0560142,3,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,,,,,2.0,35.0,2.0,0,0,3
0560441,8,3,0,0.0,0.0,0.0,9.0,1.0,True,False,False,0.0,0.0,1,0.125,3815875.0,15.154680816263438,476984.375,13.07524110902308,1.0,18.0,2.0,1,0,0
0560442,3,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,3306190.0,15.011307329438974,1102063.3333333333,13.912695645696411,1.0,36.0,3.0,1,0,3
0560443,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,4381156.666666667,15.29282355488771,2190578.333333333,14.599676602577912,1.0,36.0,3.0,1,0,3
0560600,9,6,0,0.0,535000.0,13.190023895035274,1.0,0.875,False,False,True,0.0,13.190023895035274,4,0.4444444444444444,9115273.333333334,16.025462062551853,1012808.1481481482,13.828238362862995,1.0,18.0,2.0,1,4,1
0560631,4,2,1,0.0,2000.0,7.601402334583733,1.0,1.0,False,False,True,0.5,7.601402334583733,0,0.0,3318528.333333333,15.015032270864092,829632.0833333334,13.628738813758703,2.0,18.0,10.0,0,2,1
0560641,4,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,27615703.33333333,17.133895166454174,6903925.833333333,15.747600913968116,2.0,63.0,2.0,0,0,3
0560700,13,7,0,0.0,150000.0,11.918397239722838,1.0,0.8,False,False,True,0.0,11.918397239722838,5,0.3846153846153846,5388006.666666667,15.4996862394265,414462.0512820513,12.934739109130806,1.0,18.0,2.0,1,4,1
0560852,2,1,0,250000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2915471.6666666665,14.885542514421758,1457735.8333333333,14.19239567685931,2.0,18.0,2.0,0,0,3
0560911,7,5,0,3750000.0,400000.0,12.899222326086994,1.0,0.7142857142857143,False,False,True,0.0,12.899222326086994,3,0.4285714285714285,2110571.6666666665,14.562469874631462,301510.23809523805,12.616562568402442,1.0,18.0,2.0,1,4,1
0561141,4,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,4181070.8333333335,15.246078191088824,1045267.7083333334,13.85978454748804,2.0,18.0,2.0,0,0,3
0561241,6,2,0,300000.0,2000000.0,14.508658238524095,1.0,1.0,False,False,True,0.0,14.508658238524095,0,0.0,5286932.0,15.480748862544136,881155.3333333334,13.688990339043526,1.0,18.0,10.0,1,1,1
0561442,3,1,0,0.0,0.0,0.0,1.0,0.6666666666666666,False,False,True,0.0,0.0,0,0.0,2478176.6666666665,14.72303403620667,826058.8888888889,13.624422554582871,1.0,18.0,2.0,1,0,3
0561443,4,2,1,0.0,200000.0,12.206077645517674,1.0,0.5,False,False,True,0.5,12.206077645517674,0,0.0,2200571.6666666665,14.60422818748589,550142.9166666666,13.21793518964657,1.0,18.0,2.0,1,1,1
0561451,3,1,1,0.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,3001728.333333333,14.91469912499655,1000576.1111111112,13.816087502610811,2.0,18.0,8.0,0,2,2
0561600,12,7,1,1000000.0,3000000.0,14.914123179965662,9.0,0.8888888888888888,True,False,True,0.1428571428571428,14.914123179965662,5,0.4166666666666667,13433528.333333334,16.41326432871308,1119460.6944444445,13.928358497771358,1.0,18.0,2.0,1,4,4
0561631,7,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,,,,,1.0,18.0,2.0,1,0,3
0561800,9,7,2,0.0,550000.0,13.21767537538882,9.0,1.0,True,False,False,0.2857142857142857,13.21767537538882,5,0.5555555555555556,5833313.333333333,15.57909589307747,648145.9259259258,13.381872687173349,1.0,18.0,2.0,1,4,4
0561831,4,2,1,0.0,0.0,0.0,9.0,0.75,True,False,True,0.5,0.0,0,0.0,6223546.333333333,15.643850612975244,1555886.5833333333,14.257556733895436,1.0,18.0,2.0,1,2,0
0561841,1,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,4100336.6666666665,15.226579886006904,4100336.6666666665,15.226579886006904,1.0,31.0,71.0,1,0,3
0561900,9,5,0,100000.0,0.0,0.0,9.0,0.6666666666666666,True,False,False,0.0,0.0,3,0.3333333333333333,5645753.666666667,15.546414434259676,627305.962962963,13.349191273916365,1.0,18.0,2.0,1,3,0
0570400,8,7,1,250000.0,5000.0,8.517393171418904,1.0,0.625,False,False,True,0.1428571428571428,8.517393171418904,5,0.625,1733020.0,14.36537668633927,216627.5,12.285939183840645,2.0,18.0,3.0,0,4,4
0570541,5,1,1,0.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,1479943.3333333333,14.207515032420313,295988.6666666666,12.598079822786922,1.0,36.0,3.0,1,2,2
0570642,1,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,5395593.333333333,15.501093314338643,5395593.333333333,15.501093314338643,2.0,18.0,3.0,0,0,3
0570731,8,5,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,3,0.375,6508086.666666667,15.688556217830625,813510.8333333334,13.609115751734985,1.0,36.0,73.0,1,3,0
0571051,1,1,1,0.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,2197260.0,14.602722142672183,2197260.0,14.602722142672183,1.0,36.0,3.0,1,2,2
0571400,7,6,1,200000.0,0.0,0.0,1.0,1.0,False,False,True,0.1666666666666666,0.0,4,0.5714285714285714,2987445.0,14.909929399744737,426777.8571428572,12.964021259091908,2.0,18.0,3.0,0,3,0
0571500,12,6,2,7000000.0,2755000.0,14.828928363545492,1.0,0.8181818181818182,True,False,True,0.3333333333333333,14.828928363545492,4,0.3333333333333333,6770606.666666667,15.72810139959992,564217.2222222222,13.243196374480132,2.0,18.0,3.0,0,4,1
0571551,7,6,0,500000.0,300000.0,12.611541086966117,1.0,1.0,False,False,True,0.0,12.611541086966117,4,0.5714285714285714,3780150.0,15.145274513887854,540021.4285714285,13.199365952069462,2.0,36.0,4.0,0,4,4
0571651,2,1,0,100000.0,0.0,0.0,1.0,0.5,False,False,True,0.0,0.0,0,0.0,1275500.0,14.058849600569967,637750.0,13.365703204015372,1.0,18.0,9.0,1,0,3
0571741,3,1,1,0.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,5875090.0,15.58623210723624,1958363.3333333333,14.487620158988332,1.0,31.0,72.0,1,2,2
0572300,11,8,2,100000.0,150000.0,11.918397239722838,1.0,0.8181818181818182,False,False,True,0.25,11.918397239722838,6,0.5454545454545454,9179331.666666666,16.032465065691426,834484.6969696969,13.634570882296275,2.0,18.0,3.0,0,4,4
0572411,2,1,0,0.0,0.0,0.0,1.0,0.5,False,False,True,0.0,0.0,0,0.0,2839235.0,14.859045559862102,1419617.5,14.16589873150952,1.0,36.0,4.0,1,0,3
0572551,2,1,1,0.0,300000.0,12.611541086966117,1.0,1.0,False,False,True,1.0,12.611541086966117,0,0.0,2932750.0,14.891451448344808,1466375.0,14.198304608761587,1.0,21.0,71.0,1,2,2
0572753,5,3,0,0.0,0.0,0.0,1.0,0.8,False,False,True,0.0,0.0,1,0.2,7074265.0,15.771974250528592,1414853.0,14.162536903524016,1.0,36.0,72.0,1,0,0
0572852,3,2,0,0.0,0.0,0.0,1.0,0.6666666666666666,False,False,True,0.0,0.0,0,0.0,3080853.333333333,14.940717497439154,1026951.1111111112,13.842105857941416,1.0,36.0,4.0,1,0,3
0580100,6,5,0,150000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,3,0.5,2569445.833333333,14.75920119375584,428240.9722222223,12.967443670470027,2.0,18.0,5.0,0,3,0
0580141,2,1,0,200000.0,200000.0,12.206077645517674,1.0,1.0,False,False,True,0.0,12.206077645517674,0,0.0,2853715.0,14.864132562607118,1426857.5,14.170985732467404,2.0,18.0,5.0,0,1,1
0580200,6,5,2,0.0,0.0,0.0,1.0,1.0,False,False,True,0.4,0.0,3,0.5,1897528.3333333333,14.456063247069633,316254.7222222222,12.664306412843484,2.0,18.0,5.0,0,3,0
0580300,7,5,1,0.0,0.0,0.0,1.0,1.0,False,False,True,0.2,0.0,3,0.4285714285714285,4087118.3333333335,15.223350960391093,583874.0476190477,13.277442279361328,2.0,18.0,5.0,0,3,0
0580400,8,7,2,400000.0,0.0,0.0,1.0,1.0,False,False,True,0.2857142857142857,0.0,5,0.625,3924285.0,15.18269498182284,490535.625,13.10325522390539,2.0,16.0,2.0,0,3,0
0580441,9,6,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,4,0.4444444444444444,,,,,2.0,16.0,2.0,0,3,0
0580451,2,1,0,0.0,20000.0,9.90353755128617,1.0,1.0,False,False,True,0.0,9.90353755128617,0,0.0,2686443.333333333,14.80372906804794,1343221.6666666667,14.110582259727169,2.0,16.0,2.0,0,1,1
0580500,3,3,1,0.0,750000.0,13.527829818844936,1.0,1.0,False,False,True,0.3333333333333333,13.527829818844936,1,0.3333333333333333,1069970.8333333333,13.883142882104067,356656.94444444444,12.784532462642296,2.0,18.0,5.0,0,4,1
0580641,6,4,0,100000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.3333333333333333,1054195.0,13.86828894904962,175699.16666666666,12.076534222761344,2.0,18.0,5.0,0,3,0
0580700,5,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.2,5121450.833333333,15.44894851801773,1024290.1666666666,13.839511386611854,2.0,18.0,5.0,0,0,0
0580800,6,5,0,3750000.0,3000000.0,14.914123179965662,1.0,1.0,False,False,True,0.0,14.914123179965662,3,0.5,1888201.6666666667,14.45113596455933,314700.2777777778,12.659379143348602,2.0,18.0,5.0,0,4,4
0580841,5,4,1,1200000.0,1500000.0,14.220976332738882,1.0,1.0,False,False,True,0.25,14.220976332738882,2,0.4,4062158.3333333335,15.217225245693728,812431.6666666667,13.607788317957102,2.0,18.0,5.0,0,4,1
0580851,4,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,3965456.6666666665,15.193131833039796,991364.1666666666,13.806838228452722,2.0,16.0,6.0,0,0,3
0580852,2,1,1,0.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,1952417.5,14.484579418467549,976208.75,13.791432750092744,2.0,18.0,5.0,0,2,2
0580853,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1236016.6666666667,14.027405210317257,618008.3333333334,13.334258838806909,2.0,18.0,6.0,0,0,3
0580900,8,6,2,0.0,200000.0,12.206077645517674,1.0,1.0,False,False,True,0.3333333333333333,12.206077645517674,4,0.5,3525198.333333333,15.07544754109306,440649.7916666667,12.996007985114566,2.0,18.0,5.0,0,4,4
0580931,5,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1164153.3333333333,13.967505487258746,232830.66666666663,12.358071010789288,2.0,18.0,5.0,0,0,3
0580941,5,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,9221265.0,16.03702289630182,1844253.0,14.427585417647546,1.0,33.0,10.0,1,0,3
0580951,1,1,0,500000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1002340.0,13.817848822092726,1002340.0,13.817848822092726,2.0,18.0,6.0,0,0,3
0581031,5,4,1,400000.0,0.0,0.0,1.0,1.0,False,False,True,0.25,0.0,2,0.4,2309290.0,14.6524511089795,461858.0,13.043014928677268,2.0,33.0,14.0,0,3,0
0581100,9,8,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,6,0.6666666666666666,1766911.6666666667,14.384744325443537,196323.5185185185,12.187524275768496,2.0,18.0,5.0,0,3,0
0581200,10,6,1,0.0,700000.0,13.45883704259595,1.0,1.0,False,False,True,0.1666666666666666,13.45883704259595,4,0.4,2658358.333333333,14.793219698483506,265835.8333333334,12.490637991030557,1.0,33.0,13.0,1,4,4
0581300,8,5,0,1000000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,3,0.375,2317615.0,14.656049629106924,289701.875,12.57661110776757,2.0,18.0,5.0,0,3,0
0581400,3,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,799578.3333333334,13.5918410350179,266526.1111111111,12.493231247661935,2.0,18.0,5.0,0,0,3
0581431,6,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.3333333333333333,2077058.3333333333,14.546463669293429,346176.3888888889,12.754706607311956,2.0,18.0,5.0,0,3,0
0581500,7,5,0,300000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,3,0.4285714285714285,2293223.333333333,14.645469391042107,327603.3333333334,12.699561858386796,2.0,18.0,5.0,0,3,0
0581541,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2792312.6666666665,14.842381081348847,1396156.3333333333,14.149234258914792,2.0,18.0,6.0,0,0,3
0581600,12,11,0,115000.0,100000.0,11.51293546492023,1.0,1.0,False,False,True,0.0,11.51293546492023,9,0.75,2575503.333333333,14.761555930507557,214625.27777777775,12.276653551718583,2.0,18.0,5.0,0,4,4
0581631,2,1,0,0.0,100000.0,11.51293546492023,1.0,1.0,False,False,True,0.0,11.51293546492023,0,0.0,3363788.333333333,15.028578674253536,1681894.1666666667,14.335431790977324,2.0,18.0,5.0,0,1,1
0581700,9,7,2,50000.0,50000.0,10.819798284210286,1.0,1.0,False,False,True,0.2857142857142857,10.819798284210286,5,0.5555555555555556,3064138.333333333,14.935277283134194,340459.81481481483,12.738055316641898,2.0,18.0,5.0,0,4,4
0581711,3,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1273886.6666666667,14.057583937495682,424628.8888888889,12.958973218823486,2.0,18.0,5.0,0,0,3
0581712,3,2,0,100000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,7677051.666666667,15.853746264105204,2559017.2222222225,14.755134235953706,2.0,18.0,5.0,0,0,3
0581731,3,2,1,0.0,0.0,0.0,1.0,1.0,False,False,True,0.5,0.0,0,0.0,990686.6666666666,13.806154593773574,330228.8888888889,12.707544323903162,2.0,16.0,2.0,0,2,0
0581751,4,2,1,0.0,100000.0,11.51293546492023,1.0,1.0,False,False,True,0.5,11.51293546492023,0,0.0,3385836.6666666665,15.03511189801757,846459.1666666666,13.648818422940948,2.0,16.0,2.0,0,1,1
0581800,8,8,1,900000.0,300000.0,12.611541086966117,1.0,1.0,False,False,True,0.125,12.611541086966117,6,0.75,2703786.6666666665,14.810164187420666,337973.3333333333,12.730725234698175,2.0,18.0,5.0,0,4,4
0581851,2,1,1,0.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,1993143.3333333333,14.505224016709867,996571.6666666666,13.812077337869608,2.0,18.0,5.0,0,2,2
0581852,2,1,1,0.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,1756641.6666666667,14.378914969517018,878320.8333333334,13.68576835822465,2.0,18.0,5.0,0,2,2
0581900,6,4,1,0.0,0.0,0.0,1.0,1.0,False,False,True,0.25,0.0,2,0.3333333333333333,1930400.0,14.473238311320175,321733.3333333333,12.681481432224183,2.0,18.0,5.0,0,3,0
0581941,3,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2917852.333333333,14.88635874406462,972617.4444444444,13.787747140831687,2.0,18.0,4.0,0,0,3
