hhid14,pidlink,ar02b,ar07,ar09,ar15,ar15d,ar16,ar17,out_migrated,mg01c,kab_bps,prov_bps,urban_rural,amount_given,amount_received,log_amount_received,out_mig_bin,is_male,is_female,male_outmig,female_outmig,ethnic_label
0040252,004025201,1.0,1.0,33.0,2.0,4.0,5.0,7.0,0.0,6.0,6.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0040300,004030001,7.0,1.0,62.0,2.0,4.0,1.0,96.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0040300,004030003,2.0,3.0,41.0,2.0,4.0,2.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0040300,004030008,9.0,1.0,23.0,2.0,4.0,5.0,7.0,0.0,,5.0,14.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0040300,004030009,1.0,1.0,44.0,2.0,4.0,2.0,7.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0040300,004030010,3.0,1.0,20.0,2.0,4.0,5.0,1.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0040300,004030011,3.0,1.0,18.0,2.0,4.0,6.0,0.0,0.0,6.0,6.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0040351,004035102,2.0,3.0,51.0,2.0,4.0,60.0,7.0,1.0,9.0,6.0,12.0,2.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0040400,004040002,6.0,3.0,57.0,2.0,4.0,2.0,98.0,1.0,98.0,6.0,12.0,2.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0040400,004040003,1.0,1.0,33.0,2.0,4.0,3.0,0.0,0.0,,6.0,12.0,2.0,0.0,60000.0,11.002116507732016,False,True,False,False,False,Batak
0040400,004040011,2.0,3.0,35.0,2.0,4.0,5.0,7.0,1.0,9.0,6.0,12.0,2.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0040451,004045102,1.0,1.0,29.0,2.0,4.0,5.0,7.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0040500,004050001,1.0,1.0,50.0,2.0,4.0,61.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0040500,004050002,2.0,3.0,45.0,2.0,4.0,5.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0040500,004050003,3.0,3.0,21.0,2.0,4.0,5.0,7.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0040500,004050004,3.0,3.0,19.0,2.0,4.0,61.0,2.0,1.0,6.0,75.0,12.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0040500,004050006,3.0,1.0,16.0,2.0,4.0,6.0,1.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0040551,004055102,1.0,1.0,28.0,2.0,4.0,5.0,7.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0040600,004060001,1.0,1.0,66.0,2.0,4.0,2.0,4.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0040600,004060002,2.0,3.0,64.0,2.0,4.0,2.0,4.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0040600,004060003,3.0,1.0,34.0,2.0,4.0,5.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0040600,004060004,3.0,1.0,31.0,2.0,4.0,6.0,7.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0040600,004060005,3.0,1.0,29.0,2.0,4.0,60.0,7.0,1.0,5.0,6.0,12.0,2.0,0.0,0.0,0.0,True,True,False,True,False,Batak
0040651,004065102,2.0,3.0,29.0,2.0,4.0,5.0,7.0,1.0,8.0,6.0,12.0,2.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0040652,004065202,2.0,3.0,36.0,2.0,4.0,6.0,7.0,1.0,9.0,6.0,12.0,2.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0040653,004065302,2.0,3.0,35.0,2.0,4.0,60.0,7.0,0.0,6.0,6.0,12.0,2.0,300000.0,0.0,0.0,False,False,True,False,False,Batak
0040700,004070002,8.0,3.0,49.0,2.0,4.0,3.0,7.0,0.0,,6.0,12.0,2.0,200000.0,0.0,0.0,False,False,True,False,False,Batak
0040700,004070007,1.0,1.0,34.0,2.0,4.0,5.0,0.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0040700,004070008,13.0,3.0,28.0,1.0,4.0,3.0,7.0,0.0,,6.0,12.0,2.0,0.0,8000000.0,15.894952224644102,False,False,True,False,False,Batak
0040700,004070009,13.0,3.0,27.0,2.0,4.0,5.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0040700,004070012,2.0,3.0,23.0,2.0,4.0,3.0,2.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0040900,004090003,8.0,3.0,41.0,2.0,4.0,3.0,1.0,0.0,,6.0,12.0,2.0,500000.0,0.0,0.0,False,False,True,False,False,Batak
0040900,004090007,1.0,1.0,41.0,2.0,4.0,5.0,7.0,0.0,,6.0,12.0,2.0,100000.0,0.0,0.0,False,True,False,False,False,Batak
0040900,004090008,2.0,3.0,42.0,2.0,4.0,3.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0041000,004100001,1.0,3.0,64.0,2.0,4.0,1.0,96.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0041000,004100002,3.0,1.0,43.0,2.0,4.0,2.0,98.0,0.0,,6.0,12.0,2.0,0.0,3000000.0,14.914123179965662,False,True,False,False,False,Batak
0041000,004100003,3.0,3.0,37.0,2.0,4.0,2.0,4.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0041000,004100004,3.0,1.0,35.0,2.0,4.0,6.0,0.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0041000,004100005,3.0,1.0,33.0,2.0,4.0,2.0,98.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0041000,004100006,3.0,1.0,30.0,2.0,4.0,6.0,7.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0041000,004100008,3.0,3.0,28.0,2.0,4.0,61.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0041000,004100009,3.0,1.0,24.0,2.0,4.0,6.0,0.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0041021,004102101,1.0,1.0,41.0,2.0,4.0,5.0,2.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0041021,004102104,3.0,3.0,16.0,2.0,4.0,6.0,1.0,0.0,6.0,6.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0041031,004103102,2.0,3.0,41.0,2.0,4.0,6.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0041031,004103103,3.0,1.0,17.0,2.0,4.0,5.0,1.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0041031,004103104,3.0,1.0,15.0,2.0,4.0,5.0,1.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0041041,004104102,2.0,3.0,32.0,2.0,4.0,6.0,7.0,0.0,,6.0,12.0,2.0,50000.0,0.0,0.0,False,False,True,False,False,Batak
0041042,004104202,2.0,3.0,31.0,2.0,4.0,3.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0041051,004105102,2.0,3.0,25.0,2.0,4.0,3.0,7.0,1.0,5.0,6.0,12.0,2.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0041052,004105202,1.0,1.0,37.0,2.0,4.0,5.0,3.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0041111,004110003,1.0,1.0,35.0,2.0,4.0,5.0,7.0,0.0,6.0,6.0,12.0,2.0,500000.0,0.0,0.0,False,True,False,False,False,Batak
0041111,004111103,2.0,3.0,32.0,2.0,4.0,61.0,7.0,0.0,6.0,6.0,12.0,2.0,1000000.0,0.0,0.0,False,False,True,False,False,Batak
0041300,004130001,1.0,1.0,76.0,2.0,4.0,3.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0041300,004130002,2.0,3.0,75.0,2.0,4.0,2.0,2.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0041300,004130003,3.0,1.0,33.0,2.0,4.0,5.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0041300,004130004,3.0,1.0,31.0,2.0,4.0,5.0,7.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0041300,004130005,3.0,3.0,36.0,2.0,4.0,6.0,7.0,0.0,,6.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0041300,004130006,10.0,3.0,17.0,2.0,4.0,3.0,7.0,0.0,6.0,6.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0041300,004130007,10.0,1.0,15.0,2.0,4.0,3.0,2.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0041321,004132102,2.0,3.0,32.0,2.0,4.0,61.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0041341,004134101,1.0,1.0,50.0,2.0,4.0,2.0,4.0,0.0,6.0,6.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0041400,004140001,1.0,1.0,61.0,2.0,4.0,2.0,98.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0041400,004140002,2.0,3.0,61.0,2.0,4.0,3.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0041400,004140004,3.0,1.0,33.0,2.0,4.0,3.0,7.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0041400,004140005,3.0,1.0,30.0,2.0,4.0,5.0,7.0,1.0,5.0,6.0,12.0,2.0,0.0,0.0,0.0,True,True,False,True,False,Batak
0041400,004140006,3.0,1.0,27.0,2.0,4.0,5.0,3.0,0.0,6.0,6.0,12.0,2.0,0.0,350000.0,12.765691290604371,False,True,False,False,False,Batak
0041400,004140007,3.0,3.0,23.0,2.0,4.0,60.0,7.0,1.0,6.0,23.0,12.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0041400,004140011,5.0,3.0,24.0,2.0,4.0,5.0,2.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0041441,004144102,2.0,3.0,33.0,2.0,4.0,5.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0041500,004150003,1.0,1.0,46.0,2.0,4.0,61.0,7.0,0.0,,6.0,12.0,2.0,500000.0,0.0,0.0,False,True,False,False,False,Batak
0041500,004150004,2.0,3.0,47.0,2.0,4.0,61.0,7.0,0.0,,6.0,12.0,2.0,0.0,700000.0,13.45883704259595,False,False,True,False,False,Batak
0041500,004150007,3.0,3.0,17.0,2.0,4.0,6.0,2.0,0.0,6.0,6.0,12.0,1.0,300000.0,500000.0,13.122365377402328,False,False,True,False,False,Batak
0041600,004160001,1.0,1.0,48.0,2.0,4.0,6.0,7.0,0.0,,6.0,12.0,2.0,200000.0,0.0,0.0,False,True,False,False,False,Batak
0041600,004160002,2.0,3.0,50.0,2.0,4.0,5.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0041600,004160003,3.0,1.0,25.0,2.0,4.0,61.0,7.0,0.0,,75.0,12.0,1.0,0.0,200000.0,12.206077645517674,False,True,False,False,False,Batak
0041600,004160004,3.0,3.0,24.0,2.0,4.0,60.0,7.0,0.0,,75.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0041600,004160005,3.0,1.0,20.0,2.0,4.0,61.0,2.0,1.0,71.0,75.0,12.0,1.0,0.0,1000000.0,13.815511557963774,True,True,False,True,False,Batak
0041700,004170004,1.0,1.0,73.0,2.0,4.0,60.0,7.0,0.0,,76.0,32.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0041700,004170005,2.0,3.0,63.0,2.0,4.0,5.0,7.0,1.0,75.0,76.0,32.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0041800,004180001,1.0,1.0,51.0,2.0,4.0,1.0,96.0,1.0,8.0,6.0,12.0,2.0,0.0,0.0,0.0,True,True,False,True,False,Batak
0041941,004190003,1.0,1.0,29.0,2.0,4.0,5.0,7.0,0.0,,5.0,14.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0041941,004194102,2.0,3.0,27.0,2.0,4.0,5.0,7.0,0.0,5.0,5.0,14.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0041941,004190002,6.0,3.0,59.0,2.0,4.0,3.0,7.0,0.0,,5.0,14.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0042000,004200001,1.0,1.0,48.0,2.0,4.0,6.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0042000,004200002,2.0,3.0,45.0,2.0,4.0,2.0,5.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0042000,004200003,3.0,3.0,22.0,2.0,4.0,61.0,3.0,0.0,,75.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0042000,004200004,3.0,1.0,20.0,2.0,4.0,60.0,2.0,1.0,6.0,75.0,12.0,1.0,0.0,1000000.0,13.815511557963774,True,True,False,True,False,Batak
0042200,004220001,1.0,1.0,66.0,2.0,4.0,6.0,7.0,1.0,8.0,6.0,12.0,2.0,0.0,0.0,0.0,True,True,False,True,False,Batak
0042200,004220003,3.0,1.0,35.0,2.0,4.0,6.0,7.0,1.0,5.0,6.0,12.0,2.0,0.0,0.0,0.0,True,True,False,True,False,Batak
0042200,004220004,3.0,3.0,33.0,2.0,4.0,5.0,7.0,0.0,,6.0,12.0,2.0,0.0,200000.0,12.206077645517674,False,False,True,False,False,Batak
0042200,004220006,3.0,3.0,28.0,2.0,4.0,3.0,7.0,0.0,,6.0,12.0,2.0,0.0,5000000.0,15.424948670398354,False,False,True,False,False,Batak
0042251,004225102,2.0,3.0,35.0,2.0,4.0,5.0,0.0,1.0,8.0,6.0,12.0,2.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0042300,004230001,1.0,1.0,68.0,2.0,4.0,2.0,4.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0042300,004230002,2.0,3.0,69.0,2.0,4.0,2.0,5.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0042300,004230003,3.0,3.0,31.0,2.0,4.0,5.0,7.0,0.0,,71.0,36.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0042321,004232102,1.0,1.0,36.0,2.0,4.0,6.0,7.0,0.0,,71.0,36.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0042400,004240001,1.0,1.0,64.0,2.0,4.0,2.0,4.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0042400,004240002,2.0,3.0,63.0,2.0,4.0,2.0,4.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0042400,004240004,3.0,3.0,34.0,2.0,4.0,5.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0042400,004240006,3.0,1.0,28.0,2.0,4.0,5.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0042422,004242202,1.0,1.0,37.0,2.0,4.0,5.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0042500,004250001,1.0,1.0,74.0,2.0,4.0,3.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0042500,004250003,3.0,1.0,40.0,2.0,4.0,3.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0042531,004253102,2.0,3.0,40.0,2.0,4.0,5.0,0.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0042600,004260002,6.0,3.0,56.0,2.0,4.0,98.0,98.0,0.0,,75.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0042600,004260005,8.0,1.0,35.0,2.0,4.0,2.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0042600,004260006,1.0,1.0,32.0,2.0,4.0,3.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0042600,004260008,8.0,1.0,20.0,2.0,4.0,5.0,7.0,1.0,6.0,75.0,12.0,1.0,1000000.0,0.0,0.0,True,True,False,True,False,Batak
0042600,004260015,2.0,3.0,24.0,2.0,4.0,5.0,7.0,1.0,8.0,6.0,12.0,2.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0042642,004264202,2.0,3.0,32.0,2.0,4.0,2.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0042700,004270001,6.0,1.0,44.0,2.0,4.0,98.0,98.0,0.0,,6.0,12.0,2.0,50000.0,0.0,0.0,False,True,False,False,False,Batak
0042700,004270006,8.0,1.0,18.0,2.0,98.0,98.0,98.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0042741,004274103,3.0,1.0,16.0,2.0,4.0,3.0,2.0,1.0,8.0,6.0,12.0,2.0,0.0,0.0,0.0,True,True,False,True,False,Batak
0042741,004274105,2.0,3.0,37.0,2.0,4.0,3.0,7.0,1.0,73.0,6.0,12.0,2.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0042800,004280001,1.0,1.0,80.0,2.0,4.0,2.0,98.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0042800,004280004,3.0,3.0,33.0,2.0,4.0,3.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0042900,004290001,1.0,1.0,64.0,2.0,4.0,2.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0042900,004290002,2.0,3.0,60.0,2.0,4.0,2.0,3.0,1.0,5.0,6.0,12.0,2.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0042900,004290004,3.0,3.0,32.0,2.0,4.0,5.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0042900,004290005,3.0,1.0,30.0,2.0,4.0,6.0,7.0,1.0,5.0,6.0,12.0,2.0,0.0,0.0,0.0,True,True,False,True,False,Batak
0042951,004295102,2.0,3.0,22.0,2.0,4.0,61.0,2.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0043022,004302201,1.0,1.0,52.0,2.0,4.0,5.0,7.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0043022,004300005,2.0,3.0,40.0,2.0,4.0,5.0,7.0,0.0,,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0043022,004302205,3.0,3.0,15.0,2.0,4.0,5.0,0.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0050100,005010002,7.0,3.0,87.0,2.0,4.0,95.0,7.0,1.0,5.0,7.0,12.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0050100,005010003,9.0,1.0,48.0,2.0,4.0,61.0,2.0,0.0,,7.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0050100,005010004,2.0,3.0,57.0,2.0,4.0,5.0,7.0,1.0,8.0,7.0,12.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Batak
0050100,005010005,1.0,1.0,54.0,2.0,4.0,2.0,2.0,1.0,8.0,7.0,12.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Batak
0050131,005013102,2.0,3.0,41.0,2.0,4.0,61.0,7.0,0.0,,7.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0050300,005030001,1.0,3.0,51.0,1.0,1.0,2.0,4.0,0.0,,7.0,12.0,1.0,0.0,100000.0,11.51293546492023,False,False,True,False,False,Java
0050300,005030002,3.0,3.0,27.0,1.0,1.0,3.0,7.0,0.0,,22.0,12.0,2.0,1200000.0,6000000.0,15.607270193858982,False,False,True,False,False,Java
0050300,005030003,3.0,1.0,16.0,1.0,1.0,6.0,0.0,0.0,7.0,7.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0050300,005030006,3.0,3.0,15.0,1.0,1.0,5.0,0.0,0.0,7.0,7.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0050341,005034101,1.0,1.0,34.0,1.0,1.0,5.0,1.0,1.0,3.0,22.0,12.0,2.0,0.0,0.0,0.0,True,True,False,True,False,Java
0050400,005040004,22.0,1.0,33.0,1.0,1.0,6.0,7.0,0.0,,22.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0050400,005040005,22.0,1.0,31.0,1.0,1.0,5.0,7.0,0.0,22.0,22.0,12.0,1.0,0.0,3000000.0,14.914123179965662,False,True,False,False,False,Java
0050400,005043103,1.0,3.0,36.0,1.0,1.0,5.0,7.0,0.0,7.0,7.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0050441,005044107,2.0,3.0,23.0,1.0,1.0,5.0,7.0,0.0,22.0,22.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0050442,005044202,2.0,3.0,28.0,1.0,1.0,6.0,7.0,0.0,,22.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0050500,005050001,1.0,1.0,57.0,1.0,4.0,3.0,1.0,0.0,7.0,7.0,14.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0050500,005050002,2.0,3.0,56.0,1.0,1.0,2.0,4.0,0.0,7.0,7.0,14.0,2.0,200000.0,0.0,0.0,False,False,True,False,False,Batak
0050500,005050003,4.0,1.0,16.0,1.0,4.0,5.0,1.0,1.0,98.0,7.0,14.0,2.0,0.0,50000.0,10.819798284210286,True,True,False,True,False,Batak
0050600,005060001,1.0,1.0,56.0,1.0,1.0,2.0,1.0,0.0,,7.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0050600,005060002,2.0,3.0,49.0,1.0,1.0,2.0,2.0,0.0,,7.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0050600,005060003,3.0,1.0,33.0,1.0,1.0,73.0,1.0,0.0,,7.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0050600,005060004,3.0,3.0,29.0,1.0,1.0,5.0,7.0,0.0,,7.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0050600,005060007,3.0,1.0,16.0,1.0,1.0,3.0,7.0,0.0,7.0,7.0,12.0,1.0,100000.0,50000.0,10.819798284210286,False,True,False,False,False,Java
0050641,005064101,1.0,1.0,36.0,1.0,1.0,60.0,98.0,0.0,,7.0,12.0,1.0,50000.0,2000000.0,14.508658238524095,False,True,False,False,False,Java
0050651,005065102,2.0,3.0,24.0,1.0,1.0,3.0,7.0,1.0,8.0,7.0,12.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Java
0050700,005070001,1.0,1.0,65.0,1.0,1.0,2.0,7.0,0.0,,7.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0050700,005070002,2.0,3.0,59.0,1.0,1.0,2.0,2.0,0.0,,7.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0050800,005080002,1.0,1.0,63.0,1.0,1.0,2.0,7.0,0.0,,7.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0050800,005080003,2.0,3.0,59.0,1.0,1.0,2.0,4.0,0.0,,7.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0050900,005090001,1.0,1.0,70.0,1.0,1.0,2.0,7.0,0.0,,7.0,14.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Java
0050900,005090002,2.0,3.0,64.0,1.0,1.0,2.0,3.0,0.0,,7.0,14.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Java
0050900,005090005,3.0,1.0,40.0,1.0,1.0,3.0,7.0,0.0,,7.0,14.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Java
0050900,005090010,10.0,3.0,22.0,1.0,1.0,5.0,7.0,0.0,7.0,7.0,14.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Java
0050900,005090015,10.0,3.0,16.0,1.0,1.0,6.0,1.0,0.0,7.0,7.0,14.0,2.0,0.0,300000.0,12.611541086966117,False,False,True,False,False,Java
0050941,005094101,3.0,1.0,27.0,1.0,1.0,2.0,7.0,0.0,,7.0,14.0,2.0,0.0,500000.0,13.122365377402328,False,True,False,False,False,Java
0050951,005095102,2.0,3.0,31.0,1.0,1.0,3.0,7.0,1.0,8.0,7.0,14.0,2.0,0.0,0.0,0.0,True,False,True,False,True,Java
0050952,005095201,1.0,1.0,26.0,1.0,1.0,61.0,6.0,1.0,8.0,7.0,14.0,2.0,0.0,1000000.0,13.815511557963774,True,True,False,True,False,Java
0051000,005100001,1.0,1.0,48.0,1.0,4.0,2.0,2.0,0.0,,7.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0051000,005100002,2.0,3.0,52.0,1.0,1.0,2.0,2.0,0.0,,7.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Batak
0051000,005100003,3.0,3.0,27.0,1.0,4.0,2.0,2.0,0.0,7.0,7.0,12.0,1.0,,,,False,False,True,False,False,Batak
0051000,005100005,3.0,1.0,21.0,1.0,4.0,2.0,1.0,0.0,7.0,7.0,12.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Batak
0051041,005104101,1.0,1.0,27.0,1.0,1.0,2.0,3.0,0.0,,7.0,12.0,1.0,0.0,200000.0,12.206077645517674,False,True,False,False,False,Java
0051100,005110003,9.0,1.0,47.0,1.0,1.0,3.0,1.0,1.0,7.0,22.0,12.0,2.0,0.0,0.0,0.0,True,True,False,True,False,Java
0051100,005110004,1.0,1.0,59.0,1.0,1.0,2.0,4.0,1.0,98.0,7.0,12.0,1.0,200000.0,0.0,0.0,True,True,False,True,False,Java
0051100,005110005,2.0,3.0,54.0,1.0,1.0,2.0,4.0,0.0,,7.0,12.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0051100,005110006,3.0,3.0,26.0,1.0,1.0,5.0,7.0,0.0,7.0,7.0,12.0,1.0,100000.0,0.0,0.0,False,False,True,False,False,Java
