hhid14,ethnic_label,n_adults,n_outmig_adults,nelm_d1_deployment,n_adults_in_ind,n_outmig_in_ind,n_male_out,n_female_out,D1_male,D1_female,D1_total_computed
1451641,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1451841,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1451842,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1451900,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1452000,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1452200,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1452241,Java,0,0,,,,0.0,0.0,,,
1452300,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1452341,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1452431,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1452442,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1452453,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1452500,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1452531,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1452541,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1452700,Java,9,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1452741,Java,0,0,,,,0.0,0.0,,,
1452742,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1452751,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1452800,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1452841,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1452851,Java,0,0,,,,0.0,0.0,,,
1452900,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1452931,Java,0,0,,,,0.0,0.0,,,
1452951,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1453000,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1461521,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1471951,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1481343,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1481350,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
1500300,Java,20,4,0.2,,,0.0,0.0,0.0,0.0,0.0
1500331,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1500341,Java,0,0,,,,0.0,0.0,,,
1500343,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1500344,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1500742,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1511100,Java,6,3,0.5,,,0.0,0.0,0.0,0.0,0.0
1520100,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1520241,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1520300,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1520400,Java,8,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1520411,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1521300,Java,6,1,0.1666666666666666,,,0.0,0.0,0.0,0.0,0.0
1521311,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1521700,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1521711,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1530451,Java,0,0,,,,0.0,0.0,,,
1540831,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1540832,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1540900,Java,6,1,0.1666666666666666,,,0.0,0.0,0.0,0.0,0.0
1540931,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1551251,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1552000,Java,5,1,0.2,,,0.0,0.0,0.0,0.0,0.0
1570100,Java,10,1,0.1,,,0.0,0.0,0.0,0.0,0.0
1570111,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1570141,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
1570142,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1570152,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1570600,Java,8,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1570700,Java,13,2,0.1538461538461538,,,0.0,0.0,0.0,0.0,0.0
1570731,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1570732,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1570733,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1570741,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1570742,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1570756,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1571000,Java,15,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1571011,Java,0,0,,,,0.0,0.0,,,
1571042,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1571051,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1571052,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1571100,Java,13,1,0.0769230769230769,,,0.0,0.0,0.0,0.0,0.0
1571111,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1571131,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1571141,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1571143,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
1571151,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1571155,Java,0,0,,,,0.0,0.0,,,
1571300,Java,5,1,0.2,,,0.0,0.0,0.0,0.0,0.0
1571800,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1580100,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1580200,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1580300,Java,9,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1580342,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
1580351,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
1580400,Java,6,1,0.1666666666666666,,,0.0,0.0,0.0,0.0,0.0
1580500,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1580541,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1580600,Java,10,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1580800,Java,3,1,0.3333333333333333,,,0.0,0.0,0.0,0.0,0.0
1581000,Java,5,1,0.2,,,0.0,0.0,0.0,0.0,0.0
1581100,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1581200,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1581600,Java,7,2,0.2857142857142857,,,0.0,0.0,0.0,0.0,0.0
1581700,Java,4,1,0.25,,,0.0,0.0,0.0,0.0,0.0
1582011,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1590100,Java,10,1,0.1,,,0.0,0.0,0.0,0.0,0.0
1590142,Java,0,0,,,,0.0,0.0,,,
1590152,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1590200,Java,3,1,0.3333333333333333,,,0.0,0.0,0.0,0.0,0.0
1590300,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1590332,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1590400,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1590421,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1590441,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1590451,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1590500,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1590531,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1590600,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1590700,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1590800,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1590900,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1591000,Java,11,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1591041,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1591042,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1591043,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1591100,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1591141,Java,0,0,,,,0.0,0.0,,,
1591151,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1591200,Java,8,1,0.125,,,0.0,0.0,0.0,0.0,0.0
1591231,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1591232,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1591300,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1591400,Java,8,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1591431,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1591500,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1591600,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1591642,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1591700,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1591731,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1591800,Java,2,1,0.5,,,0.0,0.0,0.0,0.0,0.0
1591900,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592000,Java,11,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592011,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
1592041,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592052,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592100,Java,9,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592131,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592141,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592151,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592153,Java,0,0,,,,0.0,0.0,,,
1592200,Java,7,1,0.1428571428571428,,,0.0,0.0,0.0,0.0,0.0
1592300,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592331,Java,7,1,0.1428571428571428,,,0.0,0.0,0.0,0.0,0.0
1592351,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592400,Java,10,1,0.1,,,0.0,0.0,0.0,0.0,0.0
1592421,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592441,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592453,Java,2,1,0.5,,,0.0,0.0,0.0,0.0,0.0
1592500,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592551,Java,0,0,,,,0.0,0.0,,,
1592700,Java,8,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592741,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592751,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592752,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592800,Java,6,1,0.1666666666666666,,,0.0,0.0,0.0,0.0,0.0
1592831,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592841,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592900,Java,9,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592911,Java,8,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592942,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1592951,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1593000,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1600100,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1600200,Java,11,2,0.1818181818181818,,,0.0,0.0,0.0,0.0,0.0
1600251,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1600252,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
1600300,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1600341,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
1600351,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
1600400,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1600431,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1600500,Java,8,1,0.125,,,0.0,0.0,0.0,0.0,0.0
1600531,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1600551,Java,0,0,,,,0.0,0.0,,,
1600552,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
1600600,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1600651,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1600700,Java,12,1,0.0833333333333333,,,0.0,0.0,0.0,0.0,0.0
1600751,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1600752,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1600800,Java,5,2,0.4,,,0.0,0.0,0.0,0.0,0.0
1600831,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1601000,Java,9,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1601032,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1601051,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1601100,Java,10,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1601141,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1601142,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1601143,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1601151,Java,0,0,,,,0.0,0.0,,,
1601152,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
1601200,Java,13,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1601242,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1601243,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1601300,Java,6,1,0.1666666666666666,,,0.0,0.0,0.0,0.0,0.0
1601400,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1601431,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1601441,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1601500,Java,5,1,0.2,,,0.0,0.0,0.0,0.0,0.0
1601600,Java,6,2,0.3333333333333333,,,0.0,0.0,0.0,0.0,0.0
1601631,Java,3,1,0.3333333333333333,,,0.0,0.0,0.0,0.0,0.0
1601651,Java,4,1,0.25,,,0.0,0.0,0.0,0.0,0.0
1601700,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1601800,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1601900,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1601941,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
1602000,Java,6,1,0.1666666666666666,,,0.0,0.0,0.0,0.0,0.0
1610100,Java,7,1,0.1428571428571428,,,0.0,0.0,0.0,0.0,0.0
1610141,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1610151,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1610200,Java,8,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1610231,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1610232,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1610251,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1610300,Java,9,1,0.1111111111111111,,,0.0,0.0,0.0,0.0,0.0
1610351,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
1610400,Java,5,1,0.2,,,0.0,0.0,0.0,0.0,0.0
1610431,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1610451,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1610500,Java,4,1,0.25,,,0.0,0.0,0.0,0.0,0.0
1610551,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1610600,Java,8,1,0.125,,,0.0,0.0,0.0,0.0,0.0
1610631,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1610651,Java,0,0,,,,0.0,0.0,,,
1610700,Java,8,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1610751,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1610752,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1610753,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1610800,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1610852,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1610900,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1610931,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1611000,Java,10,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1611100,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1611200,Java,7,1,0.1428571428571428,,,0.0,0.0,0.0,0.0,0.0
1611231,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1611300,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1611341,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1611400,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1611441,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1611500,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1611600,Java,5,1,0.2,,,0.0,0.0,0.0,0.0,0.0
1611651,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1611700,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1611800,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1611900,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1611941,Java,0,0,,,,0.0,0.0,,,
1612000,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1620100,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1620200,Java,6,1,0.1666666666666666,,,0.0,0.0,0.0,0.0,0.0
1620300,Java,5,1,0.2,,,0.0,0.0,0.0,0.0,0.0
1620331,Java,3,3,1.0,,,0.0,0.0,0.0,0.0,0.0
1620352,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
1620400,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1620500,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1620600,Java,4,1,0.25,,,0.0,0.0,0.0,0.0,0.0
1620700,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1620731,Java,0,0,,,,0.0,0.0,,,
1620800,Java,3,1,0.3333333333333333,,,0.0,0.0,0.0,0.0,0.0
1620900,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1621000,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1621100,Java,4,1,0.25,,,0.0,0.0,0.0,0.0,0.0
1621200,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1621251,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
1621300,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1621400,Java,12,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1621431,Java,0,0,,,,0.0,0.0,,,
1621442,Java,0,0,,,,0.0,0.0,,,
1621451,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1621500,Java,4,2,0.5,,,0.0,0.0,0.0,0.0,0.0
1621531,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1621541,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1621551,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1621552,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1621611,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1621731,Java,4,1,0.25,,,0.0,0.0,0.0,0.0,0.0
1621800,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1621900,Java,7,2,0.2857142857142857,,,0.0,0.0,0.0,0.0,0.0
1621952,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1622000,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1622041,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
1630100,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1630300,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1630331,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1630400,Java,3,1,0.3333333333333333,,,0.0,0.0,0.0,0.0,0.0
1630500,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1630551,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1630600,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1630641,Java,0,0,,,,0.0,0.0,,,
1630642,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1630700,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1630800,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1630841,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1630900,Java,6,2,0.3333333333333333,,,0.0,0.0,0.0,0.0,0.0
1630951,Java,0,0,,,,0.0,0.0,,,
1631000,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1631041,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1631100,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1631200,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1631241,Java,2,1,0.5,,,0.0,0.0,0.0,0.0,0.0
1631242,Java,0,0,,,,0.0,0.0,,,
1631400,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1631451,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1631452,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1631500,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1631600,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1631700,Java,3,1,0.3333333333333333,,,0.0,0.0,0.0,0.0,0.0
1631800,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1631841,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1631900,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1631931,Java,0,0,,,,0.0,0.0,,,
1632000,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1632011,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1632300,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1632341,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1632351,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
1632400,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1632441,Java,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0
1632500,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1632531,Java,4,1,0.25,,,0.0,0.0,0.0,0.0,0.0
1632541,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1632600,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1632700,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1632731,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1632741,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1632751,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1632754,Java,0,0,,,,0.0,0.0,,,
1632800,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1632852,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1632900,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1632931,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1632951,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1633000,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1633031,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640111,Java,13,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640200,Java,11,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640241,Java,0,0,,,,0.0,0.0,,,
1640300,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640331,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640342,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640351,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640400,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640441,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640442,Java,0,0,,,,0.0,0.0,,,
1640443,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640500,Java,9,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640531,Java,0,0,,,,0.0,0.0,,,
1640551,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640553,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640600,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640700,Java,8,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640741,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640742,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640751,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640800,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640900,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1640931,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1641000,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1641051,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1641111,Java,5,1,0.2,,,0.0,0.0,0.0,0.0,0.0
1641150,Java,2,1,0.5,,,0.0,0.0,0.0,0.0,0.0
1641200,Java,8,1,0.125,,,0.0,0.0,0.0,0.0,0.0
1641241,Java,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1641251,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1641300,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1641351,Java,0,0,,,,0.0,0.0,,,
1641400,Java,7,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1641431,Java,2,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1641441,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1641442,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1641451,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1641500,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1641541,Java,4,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1641600,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1641700,Java,4,1,0.25,,,0.0,0.0,0.0,0.0,0.0
1641741,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1641751,Java,5,1,0.2,,,0.0,0.0,0.0,0.0,0.0
1641800,Java,5,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1641831,Java,3,0,0.0,,,0.0,0.0,0.0,0.0,0.0
1641851,Java,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0
